9-s2.0-35514399200,Scripps Research Institute,San Diego,United States 
9-s2.0-35518557900,Utah State University,Logan,United States 
9-s2.0-35518566300,University of Notre Dame,Notre Dame,United States 
9-s2.0-35546110400,University of Notre Dame,Notre Dame,United States 
9-s2.0-35546349000,GSI Helmholtz Centre for Heavy Ion Research GmbH,Darmstadt,Germany 
9-s2.0-35546690500,Cornell University,Ithaca,United States 
9-s2.0-35547168600,"University of California, Los Angeles",Los Angeles,United States 
9-s2.0-35547879800,University of Cincinnati College of Medicine,Cincinnati,United States 
9-s2.0-35549058800,Lomonosov Moscow State University,Moscow,Russian Federation 
9-s2.0-35550581400,Los Alamos National Laboratory,Los Alamos,United States 
9-s2.0-35551625300,University of Montana,Missoula,United States 
9-s2.0-35551829500,Massachusetts Institute of Technology,Cambridge,United States 
9-s2.0-35552137200,Limited Brands,Columbus,United States 
9-s2.0-35555132100,Institut Lavoisier de Versailles,Versailles,France 
9-s2.0-35556236300,University of St Andrews,St Andrews,United Kingdom 
9-s2.0-35556783900,Fundacao Oswaldo Cruz,Rio de Janeiro,Brazil 
9-s2.0-35557081000,Walter and Eliza Hall Institute of Medical Research,Melbourne,Australia 
9-s2.0-35560658500,Northern Arizona University,Flagstaff,United States 
9-s2.0-35562585400,University of Toronto Faculty of Medicine,Toronto,Canada 
9-s2.0-35563817300,Institute of Organic Chemistry and Biochemistry of the Academy of Sciences of the Czech Republic,Prague,Czech Republic 
9-s2.0-35563903800,University of Maryland,College Park,United States 
9-s2.0-35564407700,CSIC-UMH - Instituto de Neurociencias (IN),Alicante,Spain 
9-s2.0-35564513700,University of Liverpool,Liverpool,United Kingdom 
9-s2.0-35564951100,"University of California, Davis",Davis,United States 
9-s2.0-35565337800,Kazan Federal University,Kazan,Russian Federation 
9-s2.0-35565611000,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany 
9-s2.0-35566446300,University of Missouri,Columbia,United States 
9-s2.0-35567145300,University of Aberdeen,Aberdeen,United Kingdom 
9-s2.0-35568197000,University of Virginia,Charlottesville,United States 
9-s2.0-35568234600,University of Notre Dame,Notre Dame,United States 
9-s2.0-35568347800,University of Alberta,Edmonton,Canada 
9-s2.0-35568471200,University of Minnesota,Minneapolis,United States 
9-s2.0-35569122000,Hebrew University of Jerusalem,Jerusalem,Israel 
9-s2.0-35570628400,Princeton University,Princeton,United States 
9-s2.0-35571279600,Helmholtz Centre for Infection Research (HZI),Braunschweig,Germany 
9-s2.0-35574464200,"National Environment Agency, Singapore",Singapore City,Singapore 
9-s2.0-35575889600,Jesus College,Cambridge,United Kingdom 
9-s2.0-35577750200,Pennsylvania State University,University Park,United States 
9-s2.0-35577912900,Boston University,Boston,United States 
9-s2.0-35579822900,The University of British Columbia,Vancouver,Canada 
9-s2.0-35580537300,Itä-Suomen yliopisto,Kuopio,Finland 
9-s2.0-35581205700,University of Notre Dame,Notre Dame,United States 
9-s2.0-35582237800,"University of California, Davis",Davis,United States 
9-s2.0-35582266800,The University of Utah,Salt Lake City,United States 
9-s2.0-35582979800,Massachusetts General Hospital,Boston,United States 
9-s2.0-35583946900,Skaggs School of Pharmacy &amp; Pharmaceutical Sciences,San Diego,United States 
9-s2.0-35585748000,University of Maryland,College Park,United States 
9-s2.0-35586959200,Instituto de Astrofísica de Andalucía - CSIC,Granada,Spain 
9-s2.0-35593324300,The University of Chicago,Chicago,United States 
9-s2.0-35594239600,Michigan State University,East Lansing,United States 
9-s2.0-35594245200,"University of California, Berkeley",Berkeley,United States 
9-s2.0-35594988400,Northwestern University,Evanston,United States 
9-s2.0-35595091300,"University of Ottawa, Canada",Ottawa,Canada 
9-s2.0-35595480000,Arizona State University,Tempe,United States 
9-s2.0-35596126300,Wageningen University and Research Centre,Wageningen,Netherlands 
9-s2.0-35596132600,University of Nottingham,Nottingham,United Kingdom 
9-s2.0-35596191600,Skaggs School of Pharmacy &amp; Pharmaceutical Sciences,San Diego,United States 
9-s2.0-35596959400,University of Notre Dame,Notre Dame,United States 
9-s2.0-35598072100,Goethe-Universität Frankfurt am Main,Frankfurt am Main,Germany 
9-s2.0-35598848500,Medical School,Minneapolis,United States 
9-s2.0-35599113500,University of Akron,Akron,United States 
9-s2.0-35599690300,St. Jude Children's Research Hospital,"Memphis TN,",United States 
9-s2.0-35600056100,Duke University Medical Center,Durham,United States 
9-s2.0-35600206700,Indiana University School of Medicine-South Bend,South Bend,United States 
9-s2.0-35601298800,Stanford University School of Medicine,Stanford,United States 
9-s2.0-35601377400,The Brody School of Medicine,Greenville,United States 
9-s2.0-35602561900,Texas A&amp;M University,College Station,United States 
9-s2.0-35604123300,North Carolina State University,Raleigh,United States 
9-s2.0-35605741400,"University of California, Berkeley",Berkeley,United States 
9-s2.0-35606387000,Université de Caen Normandie,Caen,France 
9-s2.0-35606937300,Center for Turbulence Research,Stanford,United States 
9-s2.0-35607650700,Northern Arizona University,Flagstaff,United States 
9-s2.0-35607759900,University of Notre Dame,Notre Dame,United States 
9-s2.0-35608517800,Texas Christian University,Fort Worth,United States 
9-s2.0-35610564000,Santa Fe Institute,Santa Fe,United States 
9-s2.0-35610894200,Argonne National Laboratory,Lemont,United States 
9-s2.0-35611907100,Utah State University,Logan,United States 
9-s2.0-35612365500,Pennsylvania State University,University Park,United States 
9-s2.0-35614752600,University of Notre Dame,Notre Dame,United States 
9-s2.0-35724980400,University of New Brunswick,Fredericton,Canada 
9-s2.0-35726146200,National University of Singapore,Singapore City,Singapore 
9-s2.0-35731666900,"University of Nevada, Las Vegas",Las Vegas,United States 
9-s2.0-35732124300,Center for Astrophysics &amp; Space Sciences,San Diego,United States 
9-s2.0-35735462500,Universidad Complutense de Madrid,Madrid,Spain 
9-s2.0-35736873800,"University of Michigan, Ann Arbor",Ann Arbor,United States 
9-s2.0-35742605700,"University of California, Los Angeles",Los Angeles,United States 
9-s2.0-35744045500,University of Massachusetts Amherst,Amherst MA,United States 
9-s2.0-35749643400,Madras Diabetes Research Foundation,Chennai,India 
9-s2.0-35752341500,Universidad de Santiago de Compostela,Santiago de Compostela,Spain 
9-s2.0-35754573800,UCSF Benioff Children's Hospital Oakland,Oakland,United States 
9-s2.0-35759756700,Victoria University of Wellington,Wellington,New Zealand 
9-s2.0-35769698300,University of Wisconsin-Madison,Madison,United States 
9-s2.0-35772717100,University of Tokyo,Tokyo,Japan 
9-s2.0-35779738100,Center for Nonlinear Studies,Los Alamos,United States 
9-s2.0-35790722400,Indiana University,Bloomington,United States 
9-s2.0-35792618800,Universitat d'Alacant,Alicante,Spain 
9-s2.0-35797048700,University of Maine at Farmington,Farmington,United States 
9-s2.0-35798770800,Max Nader Lab for Rehabilitation Technologies and Outcomes Research,Chicago,United States 
9-s2.0-35800228500,Texas A&amp;M University,College Station,United States 
9-s2.0-35800815300,Indiana University-Purdue University Indianapolis,Indianapolis,United States 
9-s2.0-35809235400,Weill Cornell Medicine,New York,United States 
9-s2.0-35809249400,University of Notre Dame,Notre Dame,United States 
9-s2.0-35821617000,CSIC - Instituto de Qu&amp;iacute;mica F&amp;iacute;sica Rocasolano (IQFR),Madrid,Spain 
9-s2.0-35830032700,"The University of Tennessee, Knoxville",Knoxville,United States 
9-s2.0-35837639300,University of Illinois at Chicago,Chicago,United States 
9-s2.0-35847903900,Dalian Institute of Chemical Physics Chinese Academy of Sciences,Dalian,China 
9-s2.0-35848887300,US Naval Academy,Annapolis,United States 
9-s2.0-35902420600,Universidad Europea de Madrid,Villaviciosa de Odon,Spain 
9-s2.0-35902565200,Carnegie Institution of Washington,"Washington, D.C.",United States 
9-s2.0-35926040300,UNM College of Pharmacy,Albuquerque,United States 
9-s2.0-35926846100,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany 
9-s2.0-35953022400,Tibbar Plasma Technologies,Los Alamos,United States 
9-s2.0-35958003300,University of Massachusetts,Amherst MA,United States 
9-s2.0-36008166900,CSIC - Instituto de Qu&amp;iacute;mica F&amp;iacute;sica Rocasolano (IQFR),Madrid,Spain 
9-s2.0-36014373300,Zhongnan Hospital of Wuhan University,Wuhan,China 
9-s2.0-36014680100,Qingdao University of Science and Technology,Qingdao,China 
9-s2.0-36015248600,University of Alberta,Edmonton,Canada 
9-s2.0-36021336800,University of Notre Dame,Notre Dame,United States 
9-s2.0-36037004500,University of Innsbruck,Innsbruck,Austria 
9-s2.0-36039126400,"Newcastle University, United Kingdom",Newcastle,United Kingdom 
9-s2.0-36039748000,National University of Singapore,Singapore City,Singapore 
9-s2.0-36040040100,University of Oklahoma Health Sciences Center,Oklahoma City,United States 
9-s2.0-36040059800,TechnoJouvence,Marseille,France 
9-s2.0-36040214200,Argonne National Laboratory,Lemont,United States 
9-s2.0-36040626000,NC State University,Raleigh,United States 
9-s2.0-36041136800,"University of California, Riverside",Riverside,United States 
9-s2.0-36041739200,Stanford University,Palo Alto,United States 
9-s2.0-36042196400,California Institute of Technology,Pasadena,United States 
9-s2.0-36042579800,University of Birmingham,Birmingham,United Kingdom 
9-s2.0-36043522100,"University of California, Berkeley",Berkeley,United States 
9-s2.0-36047111100,California Institute of Technology,Pasadena,United States 
9-s2.0-36049570700,Department of Physics,Cambridge,United Kingdom 
9-s2.0-36051219100,"University of California, Berkeley",Berkeley,United States 
9-s2.0-36051409500,Julius-Maximilians-Universität Würzburg,Wurzburg,Germany 
9-s2.0-36058324400,Bogaziçi Üniversitesi,Istanbul,Turkey 
9-s2.0-36058722700,Westlake University,Hangzhou,China 
9-s2.0-36065410800,Flinders University,Adelaide,Australia 
9-s2.0-36066500000,South China Normal University,Guangzhou,China 
9-s2.0-36066643600,Communication University of China,Beijing,China 
9-s2.0-36066918700,ETH Zürich,"Zurich ZH,",Switzerland 
9-s2.0-36066940800,Korea Research Institute of Standards and Science,Yusong,South Korea 
9-s2.0-36066941200,Beijing University of Technology,Beijing,China 
9-s2.0-36067529400,Delhi Technological University,New Delhi,India 
9-s2.0-36067764500,Sun Yat-Sen University Cancer Center,Guangzhou,China 
9-s2.0-36067967700,"SungKyunKwan University, School of Medicine",Suwon,South Korea 
9-s2.0-36068227500,Kangwon National University,Chuncheon,South Korea 
9-s2.0-36071754100,Ocean University of China,Qingdao,China 
9-s2.0-36078145500,Hefei National Laboratory for Physical Sciences at the Microscale,Hefei,China 
9-s2.0-36078272300,Københavns Universitet,Copenhagen,Denmark 
9-s2.0-36084568700,Australian National University,Canberra,Australia 
9-s2.0-36096394200,Washington University School of Medicine in St. Louis,St. Louis,United States 
9-s2.0-36103643300,National University of Singapore,Singapore City,Singapore 
9-s2.0-36107474600,University of Notre Dame,Notre Dame,United States 
9-s2.0-36115564500,Indiana University Melvin and Bren Simon Cancer Center,Indianapolis,United States 
9-s2.0-36126524300,Western University,London,Canada 
9-s2.0-36133799700,Liverpool School of Tropical Medicine,Liverpool,United Kingdom 
9-s2.0-36143985300,University of Notre Dame,Notre Dame,United States 
9-s2.0-36145160600,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-36148321100,Università degli Studi di Padova,Padua,Italy 
9-s2.0-36149032300,Florida State University,Tallahassee,United States 
9-s2.0-36166081100,University of Texas MD Anderson Cancer Center,Houston,United States 
9-s2.0-36170321000,"Istituto Nazionale di Fisica Nucleare, Sezione di Pisa",Pisa,Italy 
9-s2.0-36171767300,University of Notre Dame,Notre Dame,United States 
9-s2.0-36177644200,Chinese Medical Association,Beijing,China 
9-s2.0-36187728400,University of Oregon,Eugene,United States 
9-s2.0-36188557800,"University of California, Santa Cruz",Santa Cruz,United States 
9-s2.0-36190606900,SLAC National Accelerator Laboratory,Menlo Park,United States 
9-s2.0-36192966200,Panjab University,Chandigarh,India 
9-s2.0-36237714500,Microsoft Corporation,Redmond,United States 
9-s2.0-36247610300,University of Mississippi,University,United States 
9-s2.0-36343436100,Toyota Motor Corporation,Toyota,Japan 
9-s2.0-36344026100,University of Notre Dame,Notre Dame,United States 
9-s2.0-36437382100,Duke University School of Medicine,Durham,United States 
9-s2.0-36443601600,"Institute for Materials Research, Tohoku University",Sendai,Japan 
9-s2.0-36455982300,Ewha Womans University,Seoul,South Korea 
9-s2.0-36459131800,University of Notre Dame,Notre Dame,United States 
9-s2.0-36464157400,Duke University,Durham,United States 
9-s2.0-36489666400,University of Notre Dame,Notre Dame,United States 
9-s2.0-36490343100,Instituto Astrofisico de Canarias,San Cristobal de La Laguna,Spain 
9-s2.0-36495818800,University of Notre Dame,Notre Dame,United States 
9-s2.0-36496824000,Universitat Wien,Vienna,Austria 
9-s2.0-36504658500,Auburn University,Auburn,United States 
9-s2.0-36514096900,University of Minnesota,Minneapolis,United States 
9-s2.0-36546574400,CSU Dominguez Hills,Carson,United States 
9-s2.0-36551891800,National University of Singapore,Singapore City,Singapore 
9-s2.0-36553494500,Shanxi University,Taiyuan,China 
9-s2.0-36559934000,Instituto de Salud Carlos III,Madrid,Spain 
9-s2.0-36597928400,University of Edinburgh,Edinburgh,United Kingdom 
9-s2.0-36603014100,Ames Laboratory,Ames,United States 
9-s2.0-36612908000,STScI,Baltimore,United States 
9-s2.0-36615607000,Institute of Mathematics of the Romanian Academy,Bucharest,Romania 
9-s2.0-36626887100,South China Normal University,Guangzhou,China 
9-s2.0-36637165500,"Sandia National Laboratories, New Mexico",Albuquerque,United States 
9-s2.0-36651728800,Shandong University of Science and Technology,Qingdao,China 
9-s2.0-36672614000,Tsinghua University,Beijing,China 
9-s2.0-36675527800,Memorial Sloan-Kettering Cancer Center,New York,United States 
9-s2.0-36681831200,"Institut de Physique des Matériaux, Bucarest-Magurele",Bucarest-Magurele,Romania 
9-s2.0-36701887500,CSIC-UPV-CIEMAT - Instituto de Instrumentacion para Imagen Molecular (I3M),Valencia,Spain 
9-s2.0-36753092700,University of Rochester Medical Center,Rochester,United States 
9-s2.0-36766366500,University of Tokyo,Tokyo,Japan 
9-s2.0-36772202200,Shanghai Jiao Tong University School of Medicine,Shanghai,China 
9-s2.0-36787207400,Orlando Clinical Research Center,Orlando,United States 
9-s2.0-36788886700,Rutgers University–New Brunswick,New Brunswick,United States 
9-s2.0-36806144700,National University of Ireland Galway,Galway,Ireland 
9-s2.0-36807203100,Universität Konstanz,Konstanz,Germany 
9-s2.0-36807472500,University of Wisconsin-Madison,Madison,United States 
9-s2.0-36813168900,University of Wisconsin-Madison,Madison,United States 
9-s2.0-36819171300,National Cancer Center,Goyang,South Korea 
9-s2.0-36821667000,Bethel College,Elkhart,United States 
9-s2.0-36842931200,The University of Chicago,Chicago,United States 
9-s2.0-36872108500,"SungKyunKwan University, School of Medicine",Suwon,South Korea 
9-s2.0-36890958300,University of Innsbruck,Innsbruck,Austria 
9-s2.0-36902140800,University of Auckland,Auckland,New Zealand 
9-s2.0-36903676100,University of Minnesota,Minneapolis,United States 
9-s2.0-36922008100,University of Utah,Salt Lake City,United States 
9-s2.0-36925099900,University of Illinois at Chicago,Chicago,United States 
9-s2.0-36938803200,"University of California, Berkeley",Berkeley,United States 
9-s2.0-36944459200,Tokai University,Hiratsuka,Japan 
9-s2.0-36957514800,Nuffield Department of Clinical Medicine,Oxford,United Kingdom 
9-s2.0-36963633300,Yale School of Medicine,New Haven,United States 
9-s2.0-36989084800,The University of Chicago,Chicago,United States 
9-s2.0-36993203400,University of Notre Dame,Notre Dame,United States 
9-s2.0-37005647000,Lombardi Comprehensive Cancer Center,"Washington, D.C.",United States 
9-s2.0-37005909100,Georgetown University,Washington,United States 
9-s2.0-37021806500,Northwestern University Feinberg School of Medicine,Chicago,United States 
9-s2.0-37021903300,Friedrich-Alexander-Universität Erlangen-Nürnberg,Erlangen,Germany 
9-s2.0-37029353000,Kaohsiung Medical University,Kaohsiung,Taiwan 
9-s2.0-37031090600,Huntsman Cancer Institute,Salt Lake City,United States 
9-s2.0-37038106000,University of Notre Dame,Notre Dame,United States 
9-s2.0-37043724700,"University of California, Riverside",Riverside,United States 
9-s2.0-37048959100,University of Notre Dame,Notre Dame,United States 
9-s2.0-37058951700,Henan University,Kaifeng,China 
9-s2.0-37080570100,Princeton University,Princeton,United States 
9-s2.0-37085192200,University of Oklahoma,Norman,United States 
9-s2.0-37091192700,Northwestern University,Evanston,United States 
9-s2.0-37093955500,Northwestern University,Evanston,United States 
9-s2.0-37100296800,Reed College,Portland,United States 
9-s2.0-37103051200,Huntsville Program Office,Huntsville,United States 
9-s2.0-37105368600,Washington University School of Medicine in St. Louis,St. Louis,United States 
9-s2.0-37561086500,University of Notre Dame,Notre Dame,United States 
9-s2.0-38362290500,University of Notre Dame,Notre Dame,United States 
9-s2.0-39061108600,The Ohio State University Comprehensive Cancer Center,Columbus,United States 
9-s2.0-40161741200,Weill Cornell Medicine,New York,United States 
9-s2.0-41461206400,Monash University,Melbourne,Australia 
9-s2.0-42161477000,"University of Michigan, Ann Arbor",Ann Arbor,United States 
9-s2.0-42162424900,Fudan University,Shanghai,China 
9-s2.0-42862192700,University of Florida,Gainesville,United States 
9-s2.0-43361425900,Los Alamos National Laboratory Theoretical Division,Los Alamos,United States 
9-s2.0-44761676100,Johns Hopkins University,Baltimore,United States 
9-s2.0-46361101700,Royal Holloway University of London,Egham,United Kingdom 
9-s2.0-47461837000,Princeton University,Princeton,United States 
9-s2.0-49161103800,The University of Arizona,Tucson,United States 
9-s2.0-49561433000,University of Notre Dame,Notre Dame,United States 
9-s2.0-49561919300,University of Notre Dame,Notre Dame,United States 
9-s2.0-50262303400,Stony Brook University,Stony Brook,United States 
9-s2.0-50262693200,Western Michigan University Homer Stryker M.D. School of Medicine,Kalamazoo,United States 
9-s2.0-50263066200,University of Pennsylvania,Philadelphia,United States 
9-s2.0-50661151800,Universidade Federal do Ceara,Fortaleza,Brazil 
9-s2.0-51665971300,"University of Washington, Seattle",Seattle,United States 
9-s2.0-52063282500,University of Notre Dame,Notre Dame,United States 
9-s2.0-53864153800,National Taiwan University,Taipei,Taiwan 
9-s2.0-53984510600,Colorado School of Mines,Golden,United States 
9-s2.0-54379444300,University of Texas MD Anderson Cancer Center,Houston,United States 
9-s2.0-54380061400,"Asuragen, Inc.",Austin,United States 
9-s2.0-54383437600,Northwestern University,Evanston,United States 
9-s2.0-54383908900,Universiti Kebangsaan Malaysia,Bangi,Malaysia 
9-s2.0-54389038900,Shenzhen Institute of Advanced Technology,Shenzhen,China 
9-s2.0-54396273200,"Associated Universities, Inc.","Washington, D.C.",United States 
9-s2.0-54400226200,Boston College,Chestnut Hill,United States 
9-s2.0-54413975000,University of Texas Health Science Center at San Antonio,San Antonio,United States 
9-s2.0-54417168500,University of Iowa,Iowa City,United States 
9-s2.0-54419303400,Westfälische Wilhelms-Universität Münster,Munster,Germany 
9-s2.0-54584187100,Allen Institute for Brain Science,Washington,United States 
9-s2.0-54780880800,University of Electronic Science and Technology of China,Chengdu,China 
9-s2.0-54785891800,"Heriot-Watt University, Edinburgh",Edinburgh,United Kingdom 
9-s2.0-54790510500,Max Planck Institute for Nuclear Physics,Heidelberg,Germany 
9-s2.0-54791651700,University of Alberta,Edmonton,Canada 
9-s2.0-54879700900,University of Notre Dame,Notre Dame,United States 
9-s2.0-54881314900,Columbia University in the City of New York,New York,United States 
9-s2.0-54881823200,Washington University School of Medicine in St. Louis,St. Louis,United States 
9-s2.0-54883432300,UCL,London,United Kingdom 
9-s2.0-54886432600,Marquette University,Milwaukee,United States 
9-s2.0-54891923500,Georgia Institute of Technology,Atlanta,United States 
9-s2.0-54911936100,Memorial Sloan-Kettering Cancer Center,New York,United States 
9-s2.0-54963907100,Northwestern University Feinberg School of Medicine,Chicago,United States 
9-s2.0-54975885800,Technische Universität Dresden,Dresden,Germany 
9-s2.0-55004346000,University of Iowa,Iowa City,United States 
9-s2.0-55007275900,Washington State University Pullman,Pullman,United States 
9-s2.0-55031708600,Frankfurt Institute for Advanced Studies,Frankfurt am Main,Germany 
9-s2.0-55032252200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55032370000,University of Southern California,Los Angeles,United States 
9-s2.0-55046920400,Syracuse University,Syracuse,United States 
9-s2.0-55062455800,Genentech Incorporated,San Francisco,United States 
9-s2.0-55064857000,University of Notre Dame,Notre Dame,United States 
9-s2.0-55070655100,University of Notre Dame,Notre Dame,United States 
9-s2.0-55089588600,Harvard University,Cambridge,United States 
9-s2.0-55107853700,"Institut de Física d'Altes Energies, Bellaterra",Cerdanyola del Valles,Spain 
9-s2.0-55108317100,Indiana University School of Medicine,Indianapolis,United States 
9-s2.0-55111278500,Università degli Studi di Catania,Catania,Italy 
9-s2.0-55129205900,Madras Diabetes Research Foundation,Chennai,India 
9-s2.0-55139905100,IMT School for Advanced Studies Lucca, null,Italy 
9-s2.0-55140201100,Notre Dame Radiation Laboratory,Notre Dame,United States 
9-s2.0-55145769000,CIRAD Centre de Recherche de Montpellier,Montpellier,France 
9-s2.0-55152441900,University of Notre Dame,Notre Dame,United States 
9-s2.0-55159891200,Università degli Studi di Torino,Turin,Italy 
9-s2.0-55162588200,Philipps-Universität Marburg,Marburg,Germany 
9-s2.0-55165863400,Argonne National Laboratory,Lemont,United States 
9-s2.0-55169492300,University of Oregon,Eugene,United States 
9-s2.0-55180050100,The University of Georgia,Athens,United States 
9-s2.0-55183889500,University of Nebraska at Kearney,Kearney,United States 
9-s2.0-55187363200,Memorial Sloan-Kettering Cancer Center,New York,United States 
9-s2.0-55190127300,University of Texas MD Anderson Cancer Center,Houston,United States 
9-s2.0-55194142400,"University of California, Los Angeles",Los Angeles,United States 
9-s2.0-55200307600,Huntsman Cancer Institute,Salt Lake City,United States 
9-s2.0-55203838700,Universiteit Antwerpen,Antwerpen,Belgium 
9-s2.0-55206058200,Northwestern University Feinberg School of Medicine,Chicago,United States 
9-s2.0-55208932600,Michigan State University,East Lansing,United States 
9-s2.0-55210029300,National Technical University of Athens,Athens,Greece 
9-s2.0-55222394000,Argonne National Laboratory,Lemont,United States 
9-s2.0-55227941900,Monash University,Melbourne,Australia 
9-s2.0-55234871100,University of Illinois College of Medicine,Chicago,United States 
9-s2.0-55235113000,Princeton University,Princeton,United States 
9-s2.0-55241960300,University of Notre Dame,Notre Dame,United States 
9-s2.0-55242962700,Oak Ridge National Laboratory,Oak Ridge,United States 
9-s2.0-55245351100,University of Notre Dame,Notre Dame,United States 
9-s2.0-55252500400,National Institute for Materials Science,Tsukuba,Japan 
9-s2.0-55259051300,"University of Michigan, Ann Arbor",Ann Arbor,United States 
9-s2.0-55260847800,University of Tsukuba,Tsukuba,Japan 
9-s2.0-55263754900,Tianjin University,Tianjin,China 
9-s2.0-55266411700,University of Notre Dame,Notre Dame,United States 
9-s2.0-55266491000,"Massey University, Auckland",Auckland,New Zealand 
9-s2.0-55268554500,University of Minnesota Twin Cities,Minneapolis,United States 
9-s2.0-55269487700,Georgetown University,Washington,United States 
9-s2.0-55272301400,University of Notre Dame,Notre Dame,United States 
9-s2.0-55276893600,University of Notre Dame,Notre Dame,United States 
9-s2.0-55279232600,California Institute of Technology,Pasadena,United States 
9-s2.0-55292649200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55307766100,Hunan University,Changsha,China 
9-s2.0-55311990500,University of Wollongong,Wollongong,Australia 
9-s2.0-55317043700,Section Bioengineering,Zurich,Switzerland 
9-s2.0-55317562100,University of Nebraska at Kearney,Kearney,United States 
9-s2.0-55325631800,University of Hawaiʻi at Mānoa,Honolulu,United States 
9-s2.0-55331469700,"University of Kansas, Lawrence",Lawrence,United States 
9-s2.0-55334951500,Albert Einstein College of Medicine of Yeshiva University,New York,United States 
9-s2.0-55338808200,Monash University,Melbourne,Australia 
9-s2.0-55345814100,ETH Zürich,"Zurich ZH,",Switzerland 
9-s2.0-55352693800,Pacific Northwest National Laboratory,Richland,United States 
9-s2.0-55355796200,U.S. Army Research Laboratory,Adelphi,United States 
9-s2.0-55357282200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55360138100,Magyar Tudomanyos Akademia,Budapest,Hungary 
9-s2.0-55363274400,The Brody School of Medicine,Greenville,United States 
9-s2.0-55363376000,Korea University,Seoul,South Korea 
9-s2.0-55366464800,"University of Washington, Seattle",Seattle,United States 
9-s2.0-55366916600,City of Hope National Med Center,Duarte,United States 
9-s2.0-55372207600,University of Notre Dame,Notre Dame,United States 
9-s2.0-55372279500,University of Notre Dame,Notre Dame,United States 
9-s2.0-55386608900,Institute of Life Sciences India,Bhubaneswar,India 
9-s2.0-55387663900,University of Notre Dame,Notre Dame,United States 
9-s2.0-55392994200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55397209400,Institut Curie,Paris,France 
9-s2.0-55400009700,Freie Universität Berlin,Berlin,Germany 
9-s2.0-55406690100,Humboldt-Universität zu Berlin,Berlin,Germany 
9-s2.0-55407835600,"University of California, Irvine",Irvine,United States 
9-s2.0-55410004100,Lawrence Berkeley National Laboratory,Berkeley,United States 
9-s2.0-55410030100,European Organization for Nuclear Research,Geneva,Switzerland 
9-s2.0-55411660000,Politechnika Warszawska,Warsaw,Poland 
9-s2.0-55412049000,Center of Advanced European Studies and Research,Bonn,Germany 
9-s2.0-55415592500,National Graduate Institute for Policy Studies,Tokyo,Japan 
9-s2.0-55418287700,University of Notre Dame,Notre Dame,United States 
9-s2.0-55419063500,Pennsylvania State University,University Park,United States 
9-s2.0-55420047500,University of Sheffield,Sheffield,United Kingdom 
9-s2.0-55421586700,Institute of Microbial Technology India,Chandigarh,India 
9-s2.0-55422666300,R Simon Consulting,Potomac,United States 
9-s2.0-55423031200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55423840100,Sichuan University,Chengdu,China 
9-s2.0-55425902500,University of Notre Dame,Notre Dame,United States 
9-s2.0-55426273800,Dalian Institute of Chemical Physics Chinese Academy of Sciences,Dalian,China 
9-s2.0-55426743200,"Birla Institute of Technology, Mesra",Ranchi,India 
9-s2.0-55427362100,University of Notre Dame,Notre Dame,United States 
9-s2.0-55428166900,University of Notre Dame,Notre Dame,United States 
9-s2.0-55428433400,The University of Georgia,Athens,United States 
9-s2.0-55435408900,National Optical Astronomy Observatory,Tucson,United States 
9-s2.0-55435716700,"University of California, Berkeley",Berkeley,United States 
9-s2.0-55436584100,Centro Internacional de Entrenamiento e Investigaciones Medicas,Cali,Colombia 
9-s2.0-55454859200,McGill University,Montreal,Canada 
9-s2.0-55455941100,Fort Lewis College,Durango,United States 
9-s2.0-55463192000,Norges Teknisk-Naturvitenskapelige Universitet,Trondheim,Norway 
9-s2.0-55471418900,"University of Michigan, Ann Arbor",Ann Arbor,United States 
9-s2.0-55473419500,The University of North Carolina at Chapel Hill,Chapel Hill,United States 
9-s2.0-55474573800,University of Utah,Salt Lake City,United States 
9-s2.0-55474903300,"University of Washington, Seattle",Seattle,United States 
9-s2.0-55476406900,Nankai University,Tianjin,China 
9-s2.0-55479629500,University of Texas at Dallas,Richardson,United States 
9-s2.0-55479818600,Clemson University,Clemson,United States 
9-s2.0-55486838500,Yale University,New Haven,United States 
9-s2.0-55488478100,National Institute of Genetics Mishima,Mishima,Japan 
9-s2.0-55489918300,The University of Hong Kong,Pokfulam,Hong Kong 
9-s2.0-55492166300,VCU School of Medicine,Richmond,United States 
9-s2.0-55492413900,Georgetown University,Washington,United States 
9-s2.0-55492810900,UT Southwestern Medical Center,Dallas,United States 
9-s2.0-55494656000,University of Notre Dame,Notre Dame,United States 
9-s2.0-55495784000,Centre Hospitalier de L'Universite de Montreal, null,Canada 
9-s2.0-55496267900,Texas Back Institute,Plano,United States 
9-s2.0-55499845900,The Ohio State University,Columbus,United States 
9-s2.0-55500545300,"University of Washington, Seattle",Seattle,United States 
9-s2.0-55506588200,University of Science and Technology of China,Hefei,China 
9-s2.0-55509120200,St. John's University,Queens,United States 
9-s2.0-55510001400,The University of Texas at Austin,Austin,United States 
9-s2.0-55512558700,Yonsei University,Seoul,South Korea 
